id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
592931,23,management,single,primary,no,43,yes,no,unknown,13,may,92,2,-1,0,unknown,0
36987,42,self-employed,married,tertiary,no,47,no,no,cellular,13,aug,148,4,-1,0,unknown,0
112476,42,blue-collar,married,primary,no,2567,yes,no,unknown,8,may,103,4,-1,0,unknown,0
235629,24,student,single,unknown,no,822,yes,no,unknown,28,may,119,1,-1,0,unknown,0
414692,57,retired,married,secondary,no,0,no,no,unknown,16,jun,113,1,-1,0,unknown,0
509465,58,housemaid,divorced,primary,no,8195,no,no,unknown,19,jun,39,2,-1,0,unknown,0
744336,46,technician,divorced,secondary,no,944,yes,no,cellular,24,jul,61,3,-1,0,unknown,0
654417,43,technician,married,secondary,no,486,no,no,cellular,7,may,638,1,-1,0,unknown,0
498056,55,technician,married,secondary,no,463,no,no,cellular,11,aug,524,3,-1,0,unknown,0
265051,39,services,married,secondary,no,579,yes,no,cellular,17,apr,139,1,148,1,failure,0
463573,44,technician,single,secondary,no,584,yes,no,unknown,14,may,568,2,-1,0,unknown,0
224632,32,management,single,tertiary,no,6573,yes,no,cellular,5,feb,109,1,274,1,failure,0
378049,33,management,married,tertiary,no,13014,yes,no,cellular,6,may,605,1,-1,0,unknown,1
158997,30,management,single,tertiary,no,1063,no,no,cellular,4,may,10,5,-1,0,unknown,0
338773,28,services,single,secondary,no,1594,no,no,cellular,5,feb,41,1,-1,0,unknown,0
129701,30,management,single,tertiary,no,-2,yes,yes,cellular,18,jul,143,1,-1,0,unknown,0
545456,31,technician,single,tertiary,no,859,no,no,cellular,5,feb,8,9,-1,0,unknown,0
68271,32,technician,single,tertiary,no,0,no,no,cellular,20,aug,124,2,-1,0,unknown,0
474134,34,technician,married,secondary,no,0,no,no,cellular,28,aug,49,10,-1,0,unknown,0
516529,34,services,married,secondary,no,-315,yes,yes,unknown,19,may,126,3,-1,0,unknown,0
484685,31,blue-collar,married,secondary,no,-306,yes,no,unknown,16,may,190,1,-1,0,unknown,0
724027,25,technician,married,secondary,no,-97,yes,yes,unknown,13,may,134,1,-1,0,unknown,0
36384,43,management,married,tertiary,no,535,no,no,cellular,11,aug,76,2,-1,0,unknown,0
126968,34,technician,married,secondary,no,-97,yes,no,cellular,22,aug,166,2,-1,0,unknown,0
256920,40,blue-collar,married,secondary,no,1357,yes,no,unknown,8,may,136,1,-1,0,unknown,0
461649,32,technician,married,secondary,no,1012,yes,no,cellular,20,apr,42,2,349,1,other,0
654181,43,self-employed,single,secondary,no,1688,yes,no,telephone,30,jul,56,16,-1,0,unknown,0
718140,32,blue-collar,married,secondary,no,565,yes,no,cellular,20,nov,231,1,-1,0,unknown,0
54920,37,technician,married,primary,no,0,yes,no,cellular,8,jul,124,1,-1,0,unknown,0
123928,38,blue-collar,married,primary,no,0,yes,no,cellular,11,may,111,8,349,3,other,0
480956,36,blue-collar,married,tertiary,no,578,no,no,cellular,31,jul,143,2,-1,0,unknown,0
137655,29,technician,single,secondary,no,1023,yes,no,cellular,9,may,133,2,-1,0,unknown,0
557890,26,management,married,tertiary,yes,-130,no,yes,cellular,6,sep,224,1,-1,0,unknown,0
524445,34,services,divorced,secondary,no,0,yes,no,unknown,20,may,8,1,-1,0,unknown,0
590097,29,admin.,single,tertiary,no,1077,yes,no,unknown,7,may,99,2,-1,0,unknown,0
525336,30,technician,single,tertiary,no,9,no,no,cellular,20,aug,101,3,-1,0,unknown,0
690735,32,technician,married,tertiary,no,1449,yes,yes,unknown,26,may,178,1,-1,0,unknown,0
634122,31,management,married,tertiary,no,-218,yes,no,cellular,12,may,125,5,-1,0,unknown,0
555762,32,management,single,tertiary,no,785,yes,yes,cellular,24,jul,80,1,-1,0,unknown,0
140567,27,technician,single,unknown,no,11,no,no,cellular,1,oct,135,1,120,1,failure,0
349869,39,technician,married,secondary,no,639,yes,no,unknown,29,may,431,2,-1,0,unknown,0
279773,29,admin.,single,secondary,no,895,yes,no,cellular,26,may,370,1,-1,0,unknown,1
611835,49,technician,married,secondary,no,2465,no,no,cellular,4,aug,869,1,-1,0,unknown,1
729204,47,services,married,secondary,no,0,no,no,cellular,19,aug,131,2,-1,0,unknown,0
508906,25,technician,single,secondary,no,808,no,no,cellular,9,nov,166,2,96,3,other,1
613893,36,blue-collar,single,secondary,no,0,yes,no,unknown,21,may,394,2,-1,0,unknown,0
225530,50,services,married,secondary,no,1486,no,no,cellular,22,jul,167,2,-1,0,unknown,0
119596,31,management,single,tertiary,yes,-308,yes,no,cellular,26,jul,239,2,746,1,failure,0
78045,36,technician,single,secondary,no,925,yes,no,telephone,13,aug,644,5,-1,0,unknown,1
449631,42,blue-collar,married,secondary,no,870,yes,no,cellular,25,jul,178,1,-1,0,unknown,0
191279,27,technician,single,secondary,no,1027,no,no,cellular,5,feb,686,1,-1,0,unknown,1
404939,53,admin.,single,secondary,no,1401,no,no,cellular,27,aug,96,6,-1,0,unknown,0
302889,58,entrepreneur,divorced,tertiary,no,859,yes,no,unknown,15,may,642,1,-1,0,unknown,0
9163,35,blue-collar,divorced,secondary,no,-8,yes,no,cellular,10,jul,143,1,-1,0,unknown,0
291138,40,management,married,tertiary,no,596,no,no,cellular,18,nov,106,2,-1,0,unknown,0
657508,48,blue-collar,married,primary,no,1177,yes,no,unknown,14,may,832,1,-1,0,unknown,1
749239,39,technician,single,unknown,no,528,no,no,cellular,21,nov,70,1,-1,0,unknown,0
423913,31,self-employed,married,tertiary,no,2666,no,no,cellular,7,jul,98,1,93,3,failure,0
17264,44,entrepreneur,divorced,primary,no,4389,yes,no,cellular,29,jul,62,4,-1,0,unknown,0
135615,42,services,divorced,secondary,no,-298,no,no,cellular,10,jul,88,1,-1,0,unknown,0
696741,24,blue-collar,single,secondary,no,15,no,no,cellular,18,mar,110,2,-1,0,unknown,1
531940,41,blue-collar,married,primary,no,574,yes,no,unknown,15,may,653,3,-1,0,unknown,0
56630,31,management,single,tertiary,no,3288,no,no,cellular,17,apr,775,2,-1,0,unknown,1
556452,46,blue-collar,married,primary,no,508,yes,no,unknown,13,may,74,1,-1,0,unknown,0
215259,51,services,married,unknown,no,652,no,no,cellular,29,jan,111,2,197,7,failure,0
698078,48,blue-collar,married,secondary,no,4558,no,no,cellular,5,aug,157,1,-1,0,unknown,0
718657,36,management,single,tertiary,no,-267,yes,yes,telephone,17,jul,107,10,-1,0,unknown,0
19901,29,technician,married,secondary,no,-68,yes,no,cellular,23,jul,101,4,-1,0,unknown,0
645317,32,blue-collar,married,secondary,no,-145,yes,no,cellular,15,may,113,5,-1,0,unknown,0
229914,26,technician,single,secondary,no,984,no,no,cellular,5,feb,16,7,-1,0,unknown,0
603133,59,housemaid,married,primary,no,0,no,no,unknown,9,jun,103,1,-1,0,unknown,0
23241,31,technician,single,secondary,no,692,yes,no,unknown,3,jun,152,2,-1,0,unknown,0
185742,40,entrepreneur,married,tertiary,no,15,no,no,unknown,16,jun,121,4,-1,0,unknown,0
65937,32,services,married,secondary,no,0,no,yes,unknown,21,may,143,1,-1,0,unknown,0
681348,34,management,single,tertiary,no,-292,yes,no,cellular,12,aug,121,2,-1,0,unknown,0
592502,43,technician,married,secondary,no,3839,yes,no,unknown,13,may,114,1,-1,0,unknown,0
494411,48,technician,married,secondary,no,3228,no,no,cellular,9,nov,725,1,-1,0,unknown,1
425623,50,blue-collar,married,primary,no,1194,no,no,cellular,8,aug,100,5,-1,0,unknown,0
501304,45,self-employed,married,secondary,no,561,yes,no,cellular,27,aug,73,9,-1,0,unknown,0
313433,39,technician,single,tertiary,no,100,yes,yes,unknown,14,may,1062,1,-1,0,unknown,1
354716,32,services,divorced,secondary,no,162,no,no,cellular,8,jul,1276,1,-1,0,unknown,1
243038,41,management,single,tertiary,no,2881,no,no,cellular,9,feb,127,3,-1,0,unknown,0
469165,28,blue-collar,married,primary,no,-27,yes,no,cellular,21,jul,199,1,-1,0,unknown,0
588088,32,management,married,tertiary,no,876,yes,no,cellular,19,nov,88,2,-1,0,unknown,0
714850,30,technician,divorced,secondary,no,3100,yes,no,unknown,21,may,165,2,-1,0,unknown,0
222095,28,blue-collar,single,secondary,no,-493,yes,no,cellular,18,may,518,2,355,2,failure,0
157020,33,blue-collar,married,secondary,no,1737,yes,no,unknown,19,jun,157,3,-1,0,unknown,0
376009,48,services,divorced,secondary,no,-314,yes,no,cellular,8,may,66,1,-1,0,unknown,0
139647,50,management,married,tertiary,no,51,no,no,cellular,28,aug,438,4,-1,0,unknown,0
340976,36,blue-collar,married,primary,no,926,no,no,unknown,9,jun,592,4,-1,0,unknown,1
446374,53,blue-collar,married,secondary,no,2144,yes,no,cellular,4,may,633,3,-1,0,unknown,0
362014,30,admin.,married,tertiary,no,935,yes,no,unknown,15,sep,6,1,-1,0,unknown,0
580247,32,technician,married,tertiary,no,2976,yes,no,cellular,13,may,156,7,175,12,other,0
542694,72,retired,married,secondary,no,0,no,no,cellular,28,apr,635,1,179,1,success,1
422560,24,blue-collar,single,primary,no,708,no,no,cellular,5,jun,678,1,-1,0,unknown,0
146227,32,blue-collar,married,primary,no,216,yes,no,unknown,16,may,546,1,-1,0,unknown,0
523531,35,technician,single,secondary,no,9,no,no,cellular,22,aug,73,2,-1,0,unknown,0
343027,52,blue-collar,married,unknown,no,0,no,no,cellular,18,aug,97,2,-1,0,unknown,0
737955,54,retired,married,secondary,no,1138,no,no,cellular,28,jul,48,3,-1,0,unknown,0
476982,40,blue-collar,married,primary,no,641,yes,no,cellular,16,jul,128,1,-1,0,unknown,0
458435,30,management,married,tertiary,yes,-1083,no,yes,cellular,21,nov,127,6,-1,0,unknown,0
495856,29,blue-collar,single,secondary,no,722,yes,no,cellular,18,may,994,3,370,1,success,1
333160,53,management,divorced,tertiary,no,-879,yes,no,unknown,29,may,114,2,-1,0,unknown,0
322044,53,management,divorced,tertiary,no,523,no,no,cellular,25,jul,124,1,-1,0,unknown,0
379395,38,management,married,tertiary,no,1697,yes,no,cellular,13,may,476,3,-1,0,unknown,1
298750,40,services,married,primary,no,-88,no,no,cellular,14,jul,102,3,-1,0,unknown,0
570994,39,blue-collar,married,secondary,no,583,yes,no,unknown,3,jun,661,5,-1,0,unknown,0
15620,57,retired,married,secondary,no,992,no,no,unknown,17,jun,420,1,-1,0,unknown,0
465755,31,blue-collar,single,secondary,no,99,yes,no,cellular,13,may,514,3,364,4,other,0
156750,31,technician,single,tertiary,no,4596,no,no,cellular,2,mar,115,1,-1,0,unknown,1
198085,39,blue-collar,single,secondary,no,6,no,no,unknown,20,jun,113,2,-1,0,unknown,0
307754,29,management,single,tertiary,no,523,no,no,cellular,3,feb,92,1,-1,0,unknown,0
548029,65,retired,married,secondary,no,711,no,no,cellular,5,feb,92,1,92,1,success,0
59802,34,admin.,married,secondary,no,565,yes,no,cellular,15,may,66,1,-1,0,unknown,0
546822,24,technician,single,secondary,no,-156,yes,no,unknown,16,may,283,1,-1,0,unknown,0
422995,45,technician,married,secondary,no,5862,yes,no,cellular,20,nov,336,1,-1,0,unknown,0
38312,45,unemployed,married,secondary,no,1011,no,no,cellular,30,apr,973,1,-1,0,unknown,1
550003,30,technician,single,tertiary,no,-85,yes,yes,telephone,21,nov,71,1,-1,0,unknown,0
496125,34,management,married,tertiary,no,1143,no,no,cellular,5,aug,134,2,-1,0,unknown,0
490292,51,self-employed,married,tertiary,no,4143,no,no,unknown,19,jun,64,1,-1,0,unknown,0
668815,55,retired,married,secondary,no,14,yes,no,unknown,28,may,151,3,-1,0,unknown,0
55585,35,management,divorced,tertiary,no,665,no,no,cellular,23,sep,635,3,-1,0,unknown,1
106362,32,blue-collar,single,primary,no,-219,yes,no,cellular,14,may,198,1,-1,0,unknown,0
620147,51,retired,married,tertiary,no,1240,no,no,cellular,19,aug,102,4,-1,0,unknown,0
110217,38,blue-collar,married,secondary,no,2215,yes,yes,unknown,21,may,109,1,-1,0,unknown,0
700590,32,blue-collar,married,secondary,no,722,yes,no,cellular,21,nov,77,2,-1,0,unknown,0
208639,48,blue-collar,married,primary,no,5366,yes,no,unknown,11,may,49,1,-1,0,unknown,0
648278,31,blue-collar,married,secondary,no,-8,yes,yes,cellular,18,may,7,5,-1,0,unknown,0
638692,35,blue-collar,single,secondary,no,35,yes,no,cellular,6,may,781,2,-1,0,unknown,0
30729,39,admin.,married,secondary,no,481,no,no,unknown,20,jun,86,2,-1,0,unknown,0
168646,59,retired,married,secondary,no,616,no,no,cellular,5,aug,796,1,-1,0,unknown,1
377841,32,blue-collar,married,secondary,no,557,yes,no,unknown,21,may,127,2,-1,0,unknown,0
694447,44,admin.,married,secondary,no,481,yes,yes,cellular,5,may,106,2,-1,0,unknown,0
74896,31,management,married,tertiary,no,1784,yes,no,cellular,18,may,11,5,-1,0,unknown,0
388002,34,student,single,tertiary,no,5741,no,no,cellular,14,aug,1048,2,-1,0,unknown,0
493142,30,management,single,tertiary,no,992,yes,no,cellular,12,may,136,1,-1,0,unknown,0
372210,37,blue-collar,married,secondary,no,855,yes,no,cellular,17,apr,99,2,-1,0,unknown,0
378002,40,technician,divorced,secondary,no,45,no,no,cellular,5,aug,67,3,-1,0,unknown,0
159079,29,self-employed,married,secondary,no,-388,no,no,cellular,29,jul,125,24,-1,0,unknown,0
19066,55,retired,married,primary,no,674,no,no,cellular,28,jan,80,2,-1,0,unknown,0
216538,52,services,married,secondary,no,93,no,yes,cellular,8,jul,518,1,-1,0,unknown,0
270367,50,technician,married,secondary,no,766,no,no,cellular,5,aug,159,2,-1,0,unknown,0
384907,51,admin.,married,secondary,no,752,yes,no,unknown,14,may,104,1,-1,0,unknown,0
136953,38,blue-collar,married,secondary,no,594,yes,no,unknown,21,may,164,1,-1,0,unknown,0
337665,42,admin.,single,secondary,yes,-847,yes,no,cellular,11,may,148,2,-1,0,unknown,0
697180,33,blue-collar,single,secondary,no,1232,yes,no,cellular,18,nov,48,1,-1,0,unknown,0
221038,57,management,single,secondary,no,1357,yes,no,cellular,29,jul,86,2,-1,0,unknown,0
201588,32,management,married,primary,no,3917,no,no,cellular,27,jul,652,2,181,2,failure,0
143928,37,blue-collar,married,primary,no,479,yes,no,unknown,9,may,76,1,-1,0,unknown,0
328495,25,student,single,secondary,no,1534,no,no,cellular,21,aug,744,2,-1,0,unknown,1
551222,35,self-employed,married,primary,no,2776,yes,no,unknown,30,may,527,9,-1,0,unknown,0
586517,35,blue-collar,married,secondary,no,402,yes,no,cellular,18,jul,565,2,-1,0,unknown,0
553880,46,blue-collar,married,primary,no,679,yes,no,unknown,15,may,63,1,-1,0,unknown,0
253643,40,admin.,single,secondary,no,736,yes,no,unknown,15,may,217,1,-1,0,unknown,0
378581,56,self-employed,married,primary,no,324,no,no,cellular,5,aug,1200,1,-1,0,unknown,1
709214,45,admin.,married,secondary,no,827,no,no,cellular,30,jan,553,2,2,1,other,0
507467,47,technician,divorced,secondary,no,-55,no,no,cellular,19,nov,88,1,-1,0,unknown,0
361232,38,blue-collar,married,secondary,no,1160,yes,no,cellular,14,jul,106,3,-1,0,unknown,0
521008,52,blue-collar,married,primary,no,1758,yes,no,unknown,8,may,926,2,-1,0,unknown,0
743521,55,management,married,unknown,no,2986,yes,no,cellular,19,apr,305,1,160,2,success,1
556054,57,technician,divorced,secondary,no,1228,yes,yes,cellular,21,jul,125,2,-1,0,unknown,0
432341,52,management,married,secondary,no,7,no,no,cellular,7,aug,119,4,-1,0,unknown,0
260216,32,management,single,tertiary,no,1743,no,no,cellular,5,aug,127,1,-1,0,unknown,0
516682,52,admin.,married,secondary,no,-732,yes,yes,unknown,28,may,83,1,-1,0,unknown,0
709117,52,blue-collar,married,primary,no,1272,yes,no,unknown,30,may,121,1,-1,0,unknown,0
271620,59,retired,married,primary,no,3738,yes,no,cellular,11,feb,467,3,188,8,success,1
361771,34,blue-collar,married,primary,no,603,no,no,cellular,31,jul,55,8,-1,0,unknown,0
708771,34,admin.,single,secondary,no,0,no,no,cellular,11,jul,117,3,-1,0,unknown,0
285194,25,blue-collar,married,secondary,no,28,no,no,cellular,8,jul,123,1,-1,0,unknown,0
670161,40,technician,married,secondary,no,-258,yes,no,cellular,14,jul,126,3,-1,0,unknown,0
283411,46,admin.,married,tertiary,no,3770,no,no,cellular,1,sep,80,2,98,1,failure,0
610482,56,entrepreneur,married,secondary,no,2796,yes,no,unknown,13,may,394,2,-1,0,unknown,0
74770,34,services,married,primary,no,507,yes,no,cellular,24,jul,528,1,-1,0,unknown,0
576721,56,blue-collar,married,secondary,no,-547,yes,no,cellular,7,aug,139,2,-1,0,unknown,0
226843,44,admin.,single,secondary,no,883,no,no,unknown,6,jun,48,4,-1,0,unknown,0
554817,28,blue-collar,single,secondary,no,-13,yes,no,unknown,27,may,165,3,-1,0,unknown,0
57379,39,blue-collar,married,primary,no,0,no,no,unknown,20,jun,30,3,-1,0,unknown,0
189778,34,blue-collar,single,secondary,no,514,yes,no,unknown,21,may,166,2,-1,0,unknown,0
56147,30,management,married,tertiary,no,369,no,no,cellular,5,aug,75,1,-1,0,unknown,0
496387,55,retired,divorced,secondary,no,2671,no,no,cellular,2,jun,1151,1,-1,0,unknown,1
481825,59,blue-collar,married,secondary,no,-388,yes,yes,cellular,18,may,813,2,355,4,other,0
539417,33,technician,single,secondary,no,745,no,no,unknown,5,jun,722,2,-1,0,unknown,0
5514,59,unknown,married,primary,no,3569,no,no,telephone,29,jul,122,2,-1,0,unknown,0
29022,34,blue-collar,married,secondary,no,-172,yes,yes,cellular,9,feb,102,3,-1,0,unknown,0
399721,34,management,married,tertiary,no,1778,no,no,cellular,8,aug,341,1,-1,0,unknown,1
529228,34,self-employed,single,tertiary,no,935,yes,no,cellular,21,nov,65,1,101,2,other,0
720046,55,unemployed,divorced,secondary,no,557,yes,no,cellular,23,jul,165,5,-1,0,unknown,0
386222,30,blue-collar,married,unknown,no,-10,yes,no,cellular,2,feb,143,1,-1,0,unknown,0
234669,39,technician,divorced,tertiary,no,0,no,no,cellular,11,aug,226,3,-1,0,unknown,0
471752,57,admin.,divorced,secondary,no,2745,yes,no,cellular,11,may,446,1,-1,0,unknown,0
525828,33,unemployed,single,tertiary,no,1085,no,no,cellular,2,feb,119,2,-1,0,unknown,0
497500,33,management,married,tertiary,no,4,no,no,cellular,22,aug,127,2,-1,0,unknown,0
260657,36,blue-collar,married,secondary,no,983,yes,no,cellular,12,may,97,1,-1,0,unknown,0
213425,47,blue-collar,married,primary,no,449,no,no,cellular,31,jul,53,4,-1,0,unknown,0
364931,33,admin.,single,tertiary,no,4,no,no,unknown,12,jun,108,1,-1,0,unknown,0
624431,56,self-employed,married,tertiary,no,0,no,no,cellular,20,aug,82,4,-1,0,unknown,0
58863,33,management,single,secondary,no,915,yes,no,cellular,21,nov,1014,2,-1,0,unknown,0
372817,39,management,divorced,tertiary,no,839,no,no,cellular,30,apr,224,1,-1,0,unknown,1
725248,48,technician,married,primary,no,0,no,no,cellular,28,jan,201,3,-1,0,unknown,0
617211,35,technician,married,secondary,no,783,yes,yes,cellular,18,may,8,5,-1,0,unknown,0
323246,31,admin.,divorced,secondary,yes,0,yes,yes,unknown,28,may,71,4,-1,0,unknown,0
469237,37,blue-collar,single,secondary,no,565,no,no,unknown,12,jun,91,2,-1,0,unknown,0
163111,30,technician,single,tertiary,no,25,yes,no,unknown,21,may,23,7,-1,0,unknown,0
724230,42,management,married,tertiary,no,833,no,no,cellular,5,aug,109,3,-1,0,unknown,0
550722,56,management,divorced,tertiary,no,44,no,no,unknown,18,jun,63,2,-1,0,unknown,0
63851,34,admin.,single,secondary,no,1047,no,no,cellular,22,jul,522,4,-1,0,unknown,1
286502,33,management,single,tertiary,no,0,no,no,cellular,18,aug,84,4,-1,0,unknown,0
325703,33,blue-collar,married,secondary,no,2398,yes,no,unknown,20,may,173,4,-1,0,unknown,0
295414,59,retired,married,primary,no,5920,no,no,cellular,14,jul,591,5,-1,0,unknown,0
363318,36,technician,married,secondary,no,0,no,no,cellular,19,aug,65,2,-1,0,unknown,0
570661,32,blue-collar,married,secondary,no,-70,yes,no,unknown,30,may,122,6,-1,0,unknown,0
460692,37,management,divorced,secondary,no,1655,yes,no,cellular,18,nov,155,2,-1,0,unknown,0
473139,41,services,married,secondary,no,1725,yes,no,cellular,17,nov,125,1,-1,0,unknown,0
634428,44,management,married,tertiary,no,763,no,no,cellular,21,nov,45,1,-1,0,unknown,0
590994,31,management,married,tertiary,no,37,no,no,cellular,25,aug,124,9,-1,0,unknown,0
541271,46,housemaid,married,secondary,no,4378,yes,no,unknown,19,may,376,3,-1,0,unknown,0
193997,32,services,married,secondary,no,439,no,no,cellular,4,aug,272,1,-1,0,unknown,0
623722,27,management,married,tertiary,no,1808,no,no,cellular,3,feb,881,4,-1,0,unknown,1
61098,51,blue-collar,divorced,primary,no,1238,no,no,unknown,11,jun,523,2,-1,0,unknown,0
277220,45,blue-collar,married,primary,no,931,yes,no,cellular,9,sep,127,3,485,2,other,0
342093,52,admin.,divorced,secondary,no,786,no,yes,cellular,31,jul,119,4,-1,0,unknown,0
209036,38,technician,married,secondary,no,1026,no,no,cellular,1,jun,215,1,-1,0,unknown,1
124498,32,technician,single,secondary,no,1355,yes,no,cellular,18,nov,77,1,-1,0,unknown,0
678062,44,admin.,married,secondary,no,1077,yes,no,cellular,27,may,587,1,-1,0,unknown,1
